country_code	gb_xpd_rsdv_gd_zs	iq_cpa_envr_xq	ms_mil_xpnd_gd_zs	ny_gdp_mktp_cd	ny_gdp_pcap_pp_cd	ny_gnp_mktp_pp_cd	sh_sta_airp_p5	sh_sta_mmrt_ne	sh_sta_traf_p5	sh_xpd_chex_gd_zs	si_pov_dday	si_pov_mdim	si_pov_mdim_xq	sp_dyn_le00_in	sp_dyn_tfrt_in	sp_pop_0014_to_zs	sp_pop_65up_to_zs	year
CSS		3.5		77721714917.8506	16550.8590926581	118771917965.047										23.4730846945479	9.00064147725368	2019
CUB																16.0423499113203	15.5649591568629	2019
CUW				3101787709.49721	25562.5300631115	4198823425.99445										18.4942236146466	17.1688368905424	2019
CYM																		2019
CYP			1.62766471668554	24948935408.0376	41254.40458771	35461722776.3851										16.7070896689819	14.0482656487913	2019
CZE			1.19068519664371	250680504529.647	43299.5595588555	433592827682.07										15.7229501266184	19.8007448446372	2019
DEU			1.27950017689277	3861123558039.21	56278.2497547861	4805762870963.44										13.7994884756758	21.5629923209089	2019
DJI		2.5		3324634256.13324	5779.67576510782	5468032070.02483										29.2049796622704	4.60906364271334	2019
DMA		3.5		582403703.703704	12444.441138884	879713928.246308												2019
DNK			1.32256524012972	350104327658.675	60178.4508442379	360494968319.94						16.5				16.4009587177549	19.965259128921	2019
DOM			0.730151762803349	88941299734.2073	19227.7155985312	196560601301.995										27.7086938974899	7.29838965754406	2019
DZA			6.00952348900797	171091289782.245	12019.9283559331	504791012225.947										30.5503786096104	6.55277788191286	2019
EAP		2.89285714285714	1.74789516608062	17214775860650.6	15071.7962308478	31356639551145										20.368851052372	9.93121994379513	2019
EAR		3.24137931034483	2.28507393263805	11989867025219.9	9721.19333995826	31556719424725.4										28.5662699833482	5.96940932178559	2019
EAS		2.89285714285714	1.67351382042128	26987767528542.9	18486.7058670355	43243213964037.1										19.6439183339573	11.1789442465115	2019
ECA		3.4	3.23655887543552	3248461689441.89	22667.2384795895	8812528146137.15										21.4367697102781	12.0105228311915	2019
ECS		3.4	1.68713322676604	22792819661712.7	36903.7878708069	33746864009571.1										18.0631561752299	16.6212908958512	2019
ECU			2.28682401290989	107435665000	11878.7183637027	200559348703.535							0.18973488			27.7069681682538	7.37219936706493	2019
EGY			1.1804530017153	303092255125.285	12283.8073656393	1188354578676.17										33.8348301595549	5.27633297632877	2019
EMU			1.38885982036125	13356063677260.5	49290.7054256141	16982279425847.2										15.0210869245691	20.8562879785886	2019
ERI		2																2019
ESP			1.23884447747017	1393490524517.64	42195.1814562922	1989379918071.37						25.3				14.5768719690892	19.6478229478216	2019
EST			2.12043452820386	31471100656.2431	38915.1988132493	50456427725.3906										16.4632692841539	19.9918077800442	2019
ETH		3.5	0.601169492105336	95912590628.1412	2319.70737799741	258391655418.508										40.3364411784466	3.51669045500426	2019
EUU			1.41698938979689	15626448476438.3	46564.9189118875	20855407654781.5										15.1312372268593	20.4634673002057	2019
FCS		2.83333333333333	1.55296772099193	1778456492418.56	4987.08223730875	3890444737557.96										40.8195818201558	3.40613751291882	2019
FIN			1.48149076313272	269296310180.392	51426.0201338899	285260272161.991						15.6				16.0163415492983	22.1406446239043	2019
FJI			1.61953070470928	5496250694.31587	14289.9605021771	11674220178.7232										29.2936818011738	5.62422959414711	2019
FRA			1.85722004091871	2715518274227.45	49435.179939609	3383838701345.2										17.8021578717479	20.3913702817859	2019
FRO																		2019
FSM		2.5														31.4554320608004	4.19276896718359	2019
GAB			1.59301497980048	16874450215.1351	15611.6486204056	31177283208.7932										37.1795455999529	3.54472725732873	2019
GBR			1.743458811382	2829108219165.8	48698.1333800749	3199867422349.46										17.6957005233157	18.5086956390397	2019
GEO			1.9899664867402	17477255545.6705	15655.6739063701	56785199727.3111										20.0314254153046	15.0610556287397	2019
GHA		4	0.441936077881951	66983634223.943	5652.15060759374	168188360467.218										37.3648721329998	3.09732217813116	2019
GIB																		2019
GIN		4	2.02917402570411	12296665331.192	2675.46157089664	33846356854.1761										43.4499891396658	2.94190559010452	2019
GMB		3.5	0.824343185875422	1826073739.82522	2321.23774758047	5359678708.36466										44.1271181314867	2.56092543103779	2019
GNB		2.5		1339449165.48759	2077.40166918098	4279092507.25715										42.1536637094062	2.86326045513561	2019
GNQ				11026774945.3415	19379.2424653675	19851081206.7421										36.9567974890596	2.42450880761306	2019
GRC			2.57197233561943	209852761132.839	30722.2031700447	326532466343.565										13.8965985913913	21.9414701261427	2019
GRD		4		1210603703.7037	17792.9086435426	1800934720.15393										23.7172218601287	9.67741935483871	2019
GRL																		2019
GTM			0.418531309291634	76710355347.0968	9019.69380356991	147274020992.745										33.8593321423826	4.92898433077731	2019
GUM																24.1341590254283	10.1898454218322	2019
GUY		3	1.65096871526441	5173759527.57794	13661.2802492827	10597268676.862										27.9299305284082	6.71158430488805	2019
HIC			2.38231706763651	55140634994666.2	52122.5293110737	64773426531912										16.4362874514274	18.2644785884146	2019
HKG				365711532816.907	62495.9599403015	493441081032.751										12.3267081343393	17.498252456848	2019
HND		3.5	1.62964671487614	25095395475.0393	5981.45089204649	53848093347.1313										31.159424825292	4.82818952409457	2019
HPC		3.19736842105263	1.20369305638339	783061756161.729	2663.06809799657	2083706242605.45										42.5516029660349	3.04853911062523	2019
HRV			1.66780290244835	60752588976.3175	30140.8422720388	120736172409.794										14.5622210859055	20.8601352345977	2019
HTI		2.5	0.00128727537280416	14332163266.3977	3034.01211008755	34290707525.0787										32.8585874002282	5.0636695460752	2019
HUN			1.22083124174441	163469042867.956	34507.0842593127	328036281632.603						18.9				14.4332197277783	19.6944576067002	2019
IBD		3.66666666666667	1.92471907505794	31604112806477.3	13992.1165381197	66332066796342.4										23.3850772133424	8.79142377375478	2019
IBT		3.18	1.89494512288074	33917225227399.2	11403.6241327407	72819481091107.8										27.3119170089403	7.44679095908685	2019
IDA		3.15972222222222	1.44315375326849	2320313648145.49	3998.62532352204	6580712147187.29										38.6450219117966	3.56609667623442	2019
IDB		3.25	1.65254448249898	991547520067.22	5080.11277208093	2783772612558.36										38.7277469826972	3.4653294133486	2019
IDN			0.674409306193166	1119190780752.8	12334.9172683236	3238279456991.96										26.2151194819848	6.05030268241321	2019
IDX		3.13793103448276	1.26000963373203	1331970889524.39	3467.67116795102	3816149701072										38.6030714435614	3.61719646756511	2019
IMN																		2019
IND			2.39524637862075	2868929415617.02	6996.55692650234	9456111319104.85										26.6182646511486	6.3779241556898	2019
INX																		2019
IRL			0.289905561147425	388698711348.156	88240.9010288549	345929596620.355										21.1503749619815	14.2228307453464	2019
IRN			2.31211869651981		12937.4759795684	1073520285029.57										24.6546580497607	6.35852205539563	2019
IRQ			3.46870327675224	234094042938.917	11362.6914755367	444542015634.474										38.0209272587437	3.39853313359679	2019
ISL			0	24188038473.5438	60061.3773808783	22101273413.3938										19.6471709076751	15.192121074474	2019
ISR			5.25765124944827	394652210295.849	42146.1471721523	379758262002.624										27.8855719144722	12.2086744136338	2019
ITA			1.35140677952185	2003576145498.04	44248.1889586587	2690939420727.57										13.1666575144622	23.0121366488811	2019
JAM			1.60471496535028	16458071067.8176	10193.4695239053	29307630563.02										23.5312193995209	8.92239167324395	2019
JOR			4.68053695948668	44502895861.6837	10517.0670336401	106258013378.057										33.562242134834	3.89341629235651	2019
JPN			0.93060218321466	5081769542379.77	43235.7175691121	5658085758129.77										12.5730310225261	28.0020492778115	2019
KAZ			1.05635236728267	181665908556.499	27517.5564580125	445820090606.408										28.8812499437375	7.65234394098093	2019
KEN		3.5	1.1559413296704	95503088538.092	4521.47915130539	232920572654.789										39.1933742576388	2.42382670984367	2019
KGZ		3	1.50540811623398	8454619607.81795	5485.56032924938	32831510028.1776										32.5016950209247	4.60029458294692	2019
KHM		3	2.26476544534521	27089389786.979	4583.01645053007	71196229116.5427										31.0991959381173	4.7177691962329	2019
KIR		3		194647201.946472	2372.45135469549	547067743.561268										35.8383075693417	4.08227471387514	2019
KNA				1053244444.44444	27608.1349934729	1392768471.15006												2019
KOR			2.67358547392568	1646739219509.89	43143.0195198211	2250271568180.5										12.7464436133795	15.0601768953737	2019
KWT			5.61550103910841	134628542746.97	52059.7233148301											21.569838294134	2.76383898297229	2019
LAC		3.3125	1.19628579714813	5149595087470.17	16315.2677268273	9702198344176.01										24.4060000760862	8.50067309936283	2019
LAO		3.5		18173839147.4011	8172.72608750719	57214083772.2737										32.3029993214268	4.16398457065425	2019
LBN			4.24221838501955	51991634491.6345	15195.5296771146	102284286778.84										25.5722198405913	7.27329163283236	2019
LBR		3	0.516520750324204	3070518100	1491.00369641032	6515493614.50547										40.7529184542228	3.28569397416521	2019
LBY				52091152228.3425	15845.6599284929	109301679377.612										28.0682769866906	4.45823887797361	2019
LCA		3.5		2122450629.62963	16132.4145175205	2774769472.1051										18.211061874282	10.0350128562832	2019
LCN		3.3125	1.22233285232456	5733773582151.17	16890.0272340596	10533678892967.8										24.1987465793724	8.70193078015668	2019
LDC		3.06521739130435	1.35629418651335	1115238042585.36	3134.98704096991	3206311491090.06										39.1285715672291	3.56309786311045	2019
LIC		3.01851851851852	1.22587542723652	541511926907.273	2506.92243574463	1642816952852.97										41.8089288932127	3.27684199338694	2019
LIE																		2019
LKA		3.5	1.94187122045546	84008783756.068	13656.8370383651	289188790348.268										23.9564620322342	10.838805756947	2019
LMC		3.22972972972973	2.10535835120066	6334933300545.64	6829.84675841774	19697862121243.7										30.3660517238116	5.63917484904424	2019
LMY		3.18	1.89805822297135	32709070487543	11102.4364640399	70411863988002.3										27.4167470576027	7.34026750088245	2019
LSO		3.5	1.54686363496641	2376328637.26318	2824.0924775131	7086526343.77689										32.4669171135123	4.92582582526063	2019
LTE		3.42857142857143	2.02409944601439	22983532467508.6	18254.5823922834	41228406506866.1										18.9387212284433	11.1841924563577	2019
LTU			2.02672324994177	54627411860.4705	38501.8364355288	103588120435.99										15.1354512765674	20.1584127130225	2019
LUX			0.622177913574756	71104919108.1411	121292.739272219	48082741436.712										15.7072348387034	14.2749488817321	2019
LVA			2.03174880744944	34102913582.4235	32190.969959958	60704571501.3371						27.3				16.3077562104594	20.3365110033182	2019
MAC				53859116535.5306	129451.063932872											14.0194708366839	11.2117355900975	2019
MAF																		2019
MAR			3.09449241316458	119700325461.938	7826.16767727681	285967884043.947										26.9695171627129	7.30045477092159	2019
MCO																		2019
MDA		4	0.376936994731914	11968713370.4969	13626.9862509039	38094307114.2842										15.8896910737689	12.0131191070183	2019
MDG		3	0.613169182245806	14114631280.6774	1719.90601296554	44681093897.0468										40.3668399784985	3.04406412815873	2019
MDV		4		5642179170.45898	20395.4942407226	9757024012.98965										19.9096718541942	3.64100023919255	2019
MEA		2.5	5.41301845678749	3649607782728.21	17040.8561207973	7735055145379.41										29.8501378222075	5.30833043942875	2019
MEX			0.516843479319623	1268870527160.03	20582.386869343	2550275535850.33										26.1851181506761	7.41666060424488	2019
MHL		3																2019
MIC		3.27083333333333	1.90649907924701	32153305760637.5	12113.2178472659	68850808279523										25.7486120738897	7.8112414171509	2019
MKD			1.24445933346224	12547040498.9077	17607.4749329064	34983909435.5779										16.3936031378587	14.0854223673228	2019
MLI		3.5	2.70917035865403	17279566718.6087	2424.33087194347	46203753442.8998										47.3046969963574	2.49512781824385	2019
MLT			0.564620805336195	14989415684.1203	46279.1281448388	21497752306.5405										14.32879474626	20.8171727539444	2019
MMR		2.5		76085852617.1371	5369.70749473961	279551135205.841										25.9144012573128	6.01170459957569	2019
MNA		2.5	3.2144726743021		11123.5991605252	4259628844450.86										31.0836483122655	5.50214564117712	2019
MNE			1.64354435084496	5542577964.98146	23189.240420804	14475944469.6861										18.1502164853731	15.3891720688486	2019
MNG		3.5	0.70320181363242	13996719329.4097	12861.8365587725	36822695894.8079										30.798281143271	4.18933345157011	2019
MNP																		2019
MOZ		3.5	0.89518162686025	15291448211.603	1338.09666600215	39846245913.1434										44.3680004858059	2.87844616926622	2019
MRT		3	2.81895547123998	7600656943.97506	5427.05824167399	24250261613.0979										39.8889143238963	3.15624381310632	2019
MUS			0.153188085092372	14048430518.5561	23882.3542676011	33975841889.8199										17.2597088372708	11.99872722633	2019
MWI		3.5	0.885396813321633	7666704427.00915	1106.61893517062	20126554236.5971										43.4686884737873	2.64202417908193	2019
MYS			1.03397877318671	364681367531.684	29619.6872725667	921117928505.578										23.6949791543146	6.92077130929584	2019
NAC			3.25326900730795	23177135742520	63867.309567672	23605582295045.4										18.2715383699612	16.357391910239	2019
NAM			3.02832946632461	12366528259.1844	10063.6499589568	24397824597.6109										36.9059101313674	3.60805442307769	2019
NCL																22.4339522546419	9.42670203359859	2019
NER		3.5	1.83998401549656	12911689659.351	1278.69815751027	31117585818.7235										49.8421691483938	2.59671142648349	2019
NGA		3.5	0.460792414766158	448120428858.769	5362.75841748844	1042435903910.18										43.687530197944	2.74308333819201	2019
NIC		3	0.654937274656022	12520915291.1837	5646.39946843178	35581824534.503										29.8548529967602	5.45799237399973	2019
NLD			1.34065168147761	907050863145.097	59554.2352239725	1036283166674.52										15.883496235918	19.6053197232518	2019
NOR			1.68412019139258	403336363636.364	66831.8688310396	372280312640										17.4129745408736	17.272665921403	2019
NPL		3.5	1.56308145030184	30641380603.9699	3567.99293874045	103255736200.264										29.5703755954043	5.78256761664542	2019
NRU				118223430.124446	12095.2970213263	224159842.10200799												2019
NZL			1.49886240117743	206928765543.935	43952.5484283899	209984738791.131										19.5666040777636	15.9939561741085	2019
OED			2.25635468641714	53699374881339.8	46577.6400665615	63595465806230										17.8944992510791	17.1048970107579	2019
OMN			8.76127575893143	76331518668.5771	28507.4762166219	130411945686.762										22.4183947452314	2.44858980507684	2019
OSS		3.2		432092892349.402	23786.8987647409	723230878509.256										29.7851600649628	5.57386238629554	2019
PAK		3	3.9769507123183	278221906022.841	4898.0505701722	1039359212658.43										35.0543779129029	4.32240770888347	2019
PAN			0	66800800000	32850.8193505311	130303377418.999										26.7791201051045	8.31383660521204	2019
PER			1.16697807536283	226848050819.525	13416.4366277108	415827578906.526										25.2544958386154	8.39347886047604	2019
PHL			0.958761784880698	376795508678.853	9302.38529765549	1105766846728.74										30.4758810660138	5.31499621959123	2019
PLW				268354919.433594	18357.3953698711	352566187.40019												2019
PNG		2	0.372887893379971	24829107011.0701	4547.56376486565	38224033991.4614										35.4859653634657	3.50942541848557	2019
POL			2.02269327302119	595858207011.512	34431.1591672725	1255345704206.56						18.2				15.1853864814628	18.1168972529604	2019
PRE		3.05882352941176	1.45346128673059	1403794376560.53	3660.59402962725	3353420248189.6										43.4736715958057	2.76823377090207	2019
PRI				104988600000	36045.1049024087	77608819566.61										16.2607792710731	19.6970895286302	2019
PRK																19.9932822053131	9.25808888988112	2019
PRT			1.93666259574922	238785085030.988	36639.3394888598	367572023545.973										13.2520850635726	22.3566907196201	2019
PRY			0.986209173340546	38145288939.8488	13246.4617553151	90120522095.0816										29.1793358805196	6.6208246955556	2019
